opus,key,performer,year,time,seconds,label,pid,status,piece_path,midi_filename,mp4_filename,mp3_filename,wav_filename,alignment_filename,performer_id
41.2,E min,Hatto,2006,2:31,151,Con. Artist 9270/12,9073b-02,-,mazurka41-2/pid9073b-02,mazurka41-2/pid9073b-02.mid,mazurka41-2/pid9073b-02.mp4,mazurka41-2/pid9073b-02.mp3,mazurka41-2/pid9073b-02.wav,mazurka41-2/pid9073b-02_infer_corresp.txt,14
41.2,E min,Indjic,1988,2:35,155,Calliope 3321,9050-27,-,mazurka41-2/pid9050-27,mazurka41-2/pid9050-27.mid,mazurka41-2/pid9050-27.mp4,mazurka41-2/pid9050-27.mp3,mazurka41-2/pid9050-27.wav,mazurka41-2/pid9050-27_infer_corresp.txt,15
41.2,E min,Kushner,1989,2:29,149,Connoisseur CD4181/2,9118b-02,-,mazurka41-2/pid9118b-02,mazurka41-2/pid9118b-02.mid,mazurka41-2/pid9118b-02.mp4,mazurka41-2/pid9118b-02.mp3,mazurka41-2/pid9118b-02.wav,mazurka41-2/pid9118b-02_infer_corresp.txt,16
41.3,B maj,Luisada,1991,1:19,79,DG 463054-2,9055-27,-,mazurka41-3/pid9055-27,mazurka41-3/pid9055-27.mid,mazurka41-3/pid9055-27.mp4,mazurka41-3/pid9055-27.mp3,mazurka41-3/pid9055-27.wav,mazurka41-3/pid9055-27_infer_corresp.txt,17
41.2,E min,Magaloff,1977,2:35,155,Phillips 426 817/29-2,9074f-27,-,mazurka41-2/pid9074f-27,mazurka41-2/pid9074f-27.mid,mazurka41-2/pid9074f-27.mp4,mazurka41-2/pid9074f-27.mp3,mazurka41-2/pid9074f-27.wav,mazurka41-2/pid9074f-27_infer_corresp.txt,18
41.2,E min,Magin,1975,2:24,144,Accord 465 665-2,9138-27,-,mazurka41-2/pid9138-27,mazurka41-2/pid9138-27.mid,mazurka41-2/pid9138-27.mp4,mazurka41-2/pid9138-27.mp3,mazurka41-2/pid9138-27.wav,mazurka41-2/pid9138-27_infer_corresp.txt,19
41.2,E min,Milkina,1970,2:20,140,Unterschrift/EMI,9099b-02,-,mazurka41-2/pid9099b-02,mazurka41-2/pid9099b-02.mid,mazurka41-2/pid9099b-02.mp4,mazurka41-2/pid9099b-02.mp3,mazurka41-2/pid9099b-02.wav,mazurka41-2/pid9099b-02_infer_corresp.txt,20
41.2,E min,Mohovich,1999,2:33,153,Agora AG 231.2,9104-27,-,mazurka41-2/pid9104-27,mazurka41-2/pid9104-27.mid,mazurka41-2/pid9104-27.mp4,mazurka41-2/pid9104-27.mp3,mazurka41-2/pid9104-27.wav,mazurka41-2/pid9104-27_infer_corresp.txt,21
41.2,E min,Ohlsson,1970,2:25,145,Muza CK 1025,6100021-07,-,mazurka41-2/pid6100021-07,mazurka41-2/pid6100021-07.mid,mazurka41-2/pid6100021-07.mp4,mazurka41-2/pid6100021-07.mp3,mazurka41-2/pid6100021-07.wav,mazurka41-2/pid6100021-07_infer_corresp.txt,22
41.3,B maj,Ohlsson,1999,1:07,67,Arabesque Z6730-2,9153-27,-,mazurka41-3/pid9153-27,mazurka41-3/pid9153-27.mid,mazurka41-3/pid9153-27.mp4,mazurka41-3/pid9153-27.mp3,mazurka41-3/pid9153-27.wav,mazurka41-3/pid9153-27_infer_corresp.txt,22
41.2,E min,Osinska,1989,2:09,129,Cassiopee 969 213/6,9101b-09,-,mazurka41-2/pid9101b-09,mazurka41-2/pid9101b-09.mid,mazurka41-2/pid9101b-09.mp4,mazurka41-2/pid9101b-09.mp3,mazurka41-2/pid9101b-09.wav,mazurka41-2/pid9101b-09_infer_corresp.txt,23
41.3,B maj,Poblocka,1999,1:06,66,BeArTon CDB012/13,9093b-02,-,mazurka41-3/pid9093b-02,mazurka41-3/pid9093b-02.mid,mazurka41-3/pid9093b-02.mp4,mazurka41-3/pid9093b-02.mp3,mazurka41-3/pid9093b-02.wav,mazurka41-3/pid9093b-02_infer_corresp.txt,24
41.3,B maj,Rangell,2001,1:12,72,Dorian DOR-93258,9094-27,-,mazurka41-3/pid9094-27,mazurka41-3/pid9094-27.mid,mazurka41-3/pid9094-27.mp4,mazurka41-3/pid9094-27.mp3,mazurka41-3/pid9094-27.wav,mazurka41-3/pid9094-27_infer_corresp.txt,25
41.2,E min,Rubinstein,1939,2:08,128,Naxos 8.110656-57,9049-27,-,mazurka41-2/pid9049-27,mazurka41-2/pid9049-27.mid,mazurka41-2/pid9049-27.mp4,mazurka41-2/pid9049-27.mp3,mazurka41-2/pid9049-27.wav,mazurka41-2/pid9049-27_infer_corresp.txt,26
41.2,E min,Rubinstein,1952,2:08,128,BMG 09026 63027-2,9075-27,-,mazurka41-2/pid9075-27,mazurka41-2/pid9075-27.mid,mazurka41-2/pid9075-27.mp4,mazurka41-2/pid9075-27.mp3,mazurka41-2/pid9075-27.wav,mazurka41-2/pid9075-27_infer_corresp.txt,26
41.2,E min,Rubinstein,1966,2:11,131,BMG 09026-63050-2,9059b-02,-,mazurka41-2/pid9059b-02,mazurka41-2/pid9059b-02.mid,mazurka41-2/pid9059b-02.mp4,mazurka41-2/pid9059b-02.mp3,mazurka41-2/pid9059b-02.wav,mazurka41-2/pid9059b-02_infer_corresp.txt,26
41.2,E min,Shebanova,2002,2:31,151,DUX 0350/0351,9072b-02,-,mazurka41-2/pid9072b-02,mazurka41-2/pid9072b-02.mid,mazurka41-2/pid9072b-02.mp4,mazurka41-2/pid9072b-02.mp3,mazurka41-2/pid9072b-02.wav,mazurka41-2/pid9072b-02_infer_corresp.txt,27
41.2,E min,Smith,1975,1:11,71,EMI 724358576726,9054-27,-,mazurka41-2/pid9054-27,mazurka41-2/pid9054-27.mid,mazurka41-2/pid9054-27.mp4,mazurka41-2/pid9054-27.mp3,mazurka41-2/pid9054-27.wav,mazurka41-2/pid9054-27_infer_corresp.txt,28
41.3,B maj,Sztompka,1959,1:19,79,Muza PNOD 313 A/B,9170-27,-,mazurka41-3/pid9170-27,mazurka41-3/pid9170-27.mid,mazurka41-3/pid9170-27.mp4,mazurka41-3/pid9170-27.mp3,mazurka41-3/pid9170-27.wav,mazurka41-3/pid9170-27_infer_corresp.txt,29
41.2,E min,Uninsky,1961,2:08,128,Philips 442 574-2,9061-27,-,mazurka41-2/pid9061-27,mazurka41-2/pid9061-27.mid,mazurka41-2/pid9061-27.mp4,mazurka41-2/pid9061-27.mp3,mazurka41-2/pid9061-27.wav,mazurka41-2/pid9061-27_infer_corresp.txt,30
41.2,E min,Wasowski,1980,2:43,163,Concord CCD-42036,9111-27,-,mazurka41-2/pid9111-27,mazurka41-2/pid9111-27.mid,mazurka41-2/pid9111-27.mp4,mazurka41-2/pid9111-27.mp3,mazurka41-2/pid9111-27.wav,mazurka41-2/pid9111-27_infer_corresp.txt,31
41.3,B maj,Ashkenazy,1981,1:07,67,Decca 448 086-2,9058-28,-,mazurka41-3/pid9058-28,mazurka41-3/pid9058-28.mid,mazurka41-3/pid9058-28.mp4,mazurka41-3/pid9058-28.mp3,mazurka41-3/pid9058-28.wav,mazurka41-3/pid9058-28_infer_corresp.txt,0
41.4,A maj,Bacha,1999,1:52,112,Forlane 126817,9166h-05,-,mazurka41-4/pid9166h-05,mazurka41-4/pid9166h-05.mid,mazurka41-4/pid9166h-05.mp4,mazurka41-4/pid9166h-05.mp3,mazurka41-4/pid9166h-05.wav,mazurka41-4/pid9166h-05_infer_corresp.txt,1
41.3,B maj,Barbosa,1983,1:08,68,Centaur CRC2098/9,9174-28,-,mazurka41-3/pid9174-28,mazurka41-3/pid9174-28.mid,mazurka41-3/pid9174-28.mp4,mazurka41-3/pid9174-28.mp3,mazurka41-3/pid9174-28.wav,mazurka41-3/pid9174-28_infer_corresp.txt,2
41.3,B maj,Biret,1990,1:07,67,Naxos 8.550359,9062b-02,-,mazurka41-3/pid9062b-02,mazurka41-3/pid9062b-02.mid,mazurka41-3/pid9062b-02.mp4,mazurka41-3/pid9062b-02.mp3,mazurka41-3/pid9062b-02.wav,mazurka41-3/pid9062b-02_infer_corresp.txt,3
41.3,B maj,Brailowsky,1960,1:16,76,Sony SB2K 63237,9060-28,-,mazurka41-3/pid9060-28,mazurka41-3/pid9060-28.mid,mazurka41-3/pid9060-28.mp4,mazurka41-3/pid9060-28.mp3,mazurka41-3/pid9060-28.wav,mazurka41-3/pid9060-28_infer_corresp.txt,4
41.3,B maj,Chiu,1999,1:10,70,HMX 2907352.53,9048b-03,-,mazurka41-3/pid9048b-03,mazurka41-3/pid9048b-03.mid,mazurka41-3/pid9048b-03.mp4,mazurka41-3/pid9048b-03.mp3,mazurka41-3/pid9048b-03.wav,mazurka41-3/pid9048b-03_infer_corresp.txt,5
41.4,A maj,Cohen,1997,1:48,108,Glossa 920506 ,9105b-11,-,mazurka41-4/pid9105b-11,mazurka41-4/pid9105b-11.mid,mazurka41-4/pid9105b-11.mp4,mazurka41-4/pid9105b-11.mp3,mazurka41-4/pid9105b-11.wav,mazurka41-4/pid9105b-11_infer_corresp.txt,6
41.3,B maj,Cortot,1951,1:25,85,Concert Artist 9180/12 ,9066-28,-,mazurka41-3/pid9066-28,mazurka41-3/pid9066-28.mid,mazurka41-3/pid9066-28.mp4,mazurka41-3/pid9066-28.mp3,mazurka41-3/pid9066-28.wav,mazurka41-3/pid9066-28_infer_corresp.txt,7
41.4,A maj,Csalog,1996,1:55,115,Hungaroton HCD 31755/6,1263-28,-,mazurka41-4/pid1263-28,mazurka41-4/pid1263-28.mid,mazurka41-4/pid1263-28.mp4,mazurka41-4/pid1263-28.mp3,mazurka41-4/pid1263-28.wav,mazurka41-4/pid1263-28_infer_corresp.txt,8
41.3,B maj,Czerny-Stefanska,1989,1:24,84,Pony Canyon Classics PCCL-00460,9192-28,-,mazurka41-3/pid9192-28,mazurka41-3/pid9192-28.mid,mazurka41-3/pid9192-28.mp4,mazurka41-3/pid9192-28.mp3,mazurka41-3/pid9192-28.wav,mazurka41-3/pid9192-28_infer_corresp.txt,9
41.4,A maj,Ezaki,2006,2:01,121,Triton OVCT-00035,9139-28,-,mazurka41-4/pid9139-28,mazurka41-4/pid9139-28.mid,mazurka41-4/pid9139-28.mp4,mazurka41-4/pid9139-28.mp3,mazurka41-4/pid9139-28.wav,mazurka41-4/pid9139-28_infer_corresp.txt,10
41.3,B maj,Fliere,1977,1:11,71,Melodia 10 00439,9063b-03,-,mazurka41-3/pid9063b-03,mazurka41-3/pid9063b-03.mid,mazurka41-3/pid9063b-03.mp4,mazurka41-3/pid9063b-03.mp3,mazurka41-3/pid9063b-03.wav,mazurka41-3/pid9063b-03_infer_corresp.txt,11
41.4,A maj,Fou,1978,1:58,118,Sony SB2K 53 246,9071b-07,-,mazurka41-4/pid9071b-07,mazurka41-4/pid9071b-07.mid,mazurka41-4/pid9071b-07.mp4,mazurka41-4/pid9071b-07.mp3,mazurka41-4/pid9071b-07.wav,mazurka41-4/pid9071b-07_infer_corresp.txt,12
41.3,B maj,Francois,1956,1:06,66,EMI CZS 7 67413 2,9070b-11,-,mazurka41-3/pid9070b-11,mazurka41-3/pid9070b-11.mid,mazurka41-3/pid9070b-11.mp4,mazurka41-3/pid9070b-11.mp3,mazurka41-3/pid9070b-11.wav,mazurka41-3/pid9070b-11_infer_corresp.txt,13
41.3,B maj,Hatto,1993,1:23,83,Con. Artist FED4-TC-0116/7,610003b-03,-,mazurka41-3/pid610003b-03,mazurka41-3/pid610003b-03.mid,mazurka41-3/pid610003b-03.mp4,mazurka41-3/pid610003b-03.mp3,mazurka41-3/pid610003b-03.wav,mazurka41-3/pid610003b-03_infer_corresp.txt,14
41.3,B maj,Hatto,2006,1:17,77,Con. Artist 9270/12,9073b-03,-,mazurka41-3/pid9073b-03,mazurka41-3/pid9073b-03.mid,mazurka41-3/pid9073b-03.mp4,mazurka41-3/pid9073b-03.mp3,mazurka41-3/pid9073b-03.wav,mazurka41-3/pid9073b-03_infer_corresp.txt,14
41.3,B maj,Indjic,1988,1:21,81,Calliope 3321,9050-28,-,mazurka41-3/pid9050-28,mazurka41-3/pid9050-28.mid,mazurka41-3/pid9050-28.mp4,mazurka41-3/pid9050-28.mp3,mazurka41-3/pid9050-28.wav,mazurka41-3/pid9050-28_infer_corresp.txt,15
41.3,B maj,Kushner,1989,1:17,77,Connoisseur CD4181/2,9118b-03,-,mazurka41-3/pid9118b-03,mazurka41-3/pid9118b-03.mid,mazurka41-3/pid9118b-03.mp4,mazurka41-3/pid9118b-03.mp3,mazurka41-3/pid9118b-03.wav,mazurka41-3/pid9118b-03_infer_corresp.txt,16
41.4,A maj,Luisada,1991,2:14,134,DG 463054-2,9055-28,-,mazurka41-4/pid9055-28,mazurka41-4/pid9055-28.mid,mazurka41-4/pid9055-28.mp4,mazurka41-4/pid9055-28.mp3,mazurka41-4/pid9055-28.wav,mazurka41-4/pid9055-28_infer_corresp.txt,17
41.3,B maj,Magaloff,1977,1:21,81,Phillips 426 817/29-2,9074f-28,-,mazurka41-3/pid9074f-28,mazurka41-3/pid9074f-28.mid,mazurka41-3/pid9074f-28.mp4,mazurka41-3/pid9074f-28.mp3,mazurka41-3/pid9074f-28.wav,mazurka41-3/pid9074f-28_infer_corresp.txt,18
41.3,B maj,Magin,1975,1:10,70,Accord 465 665-2,9138-28,-,mazurka41-3/pid9138-28,mazurka41-3/pid9138-28.mid,mazurka41-3/pid9138-28.mp4,mazurka41-3/pid9138-28.mp3,mazurka41-3/pid9138-28.wav,mazurka41-3/pid9138-28_infer_corresp.txt,19
41.3,B maj,Milkina,1970,1:23,83,Unterschrift/EMI,9099b-03,-,mazurka41-3/pid9099b-03,mazurka41-3/pid9099b-03.mid,mazurka41-3/pid9099b-03.mp4,mazurka41-3/pid9099b-03.mp3,mazurka41-3/pid9099b-03.wav,mazurka41-3/pid9099b-03_infer_corresp.txt,20
41.3,B maj,Mohovich,1999,1:29,89,Agora AG 231.2,9104-28,-,mazurka41-3/pid9104-28,mazurka41-3/pid9104-28.mid,mazurka41-3/pid9104-28.mp4,mazurka41-3/pid9104-28.mp3,mazurka41-3/pid9104-28.wav,mazurka41-3/pid9104-28_infer_corresp.txt,21
41.4,A maj,Ohlsson,1999,1:50,110,Arabesque Z6730-2,9153-28,-,mazurka41-4/pid9153-28,mazurka41-4/pid9153-28.mid,mazurka41-4/pid9153-28.mp4,mazurka41-4/pid9153-28.mp3,mazurka41-4/pid9153-28.wav,mazurka41-4/pid9153-28_infer_corresp.txt,22
41.3,B maj,Osinska,1989,1:13,73,Cassiopee 969 213/6,9101b-10,-,mazurka41-3/pid9101b-10,mazurka41-3/pid9101b-10.mid,mazurka41-3/pid9101b-10.mp4,mazurka41-3/pid9101b-10.mp3,mazurka41-3/pid9101b-10.wav,mazurka41-3/pid9101b-10_infer_corresp.txt,23
41.4,A maj,Poblocka,1999,1:52,112,BeArTon CDB012/13,9093b-03,-,mazurka41-4/pid9093b-03,mazurka41-4/pid9093b-03.mid,mazurka41-4/pid9093b-03.mp4,mazurka41-4/pid9093b-03.mp3,mazurka41-4/pid9093b-03.wav,mazurka41-4/pid9093b-03_infer_corresp.txt,24
41.4,A maj,Rangell,2001,1:49,109,Dorian DOR-93258,9094-28,-,mazurka41-4/pid9094-28,mazurka41-4/pid9094-28.mid,mazurka41-4/pid9094-28.mp4,mazurka41-4/pid9094-28.mp3,mazurka41-4/pid9094-28.wav,mazurka41-4/pid9094-28_infer_corresp.txt,25
41.3,B maj,Rubinstein,1939,1:08,68,Naxos 8.110656-57,9049-28,-,mazurka41-3/pid9049-28,mazurka41-3/pid9049-28.mid,mazurka41-3/pid9049-28.mp4,mazurka41-3/pid9049-28.mp3,mazurka41-3/pid9049-28.wav,mazurka41-3/pid9049-28_infer_corresp.txt,26
41.3,B maj,Rubinstein,1952,1:01,61,BMG 09026 63027-2,9075-28,-,mazurka41-3/pid9075-28,mazurka41-3/pid9075-28.mid,mazurka41-3/pid9075-28.mp4,mazurka41-3/pid9075-28.mp3,mazurka41-3/pid9075-28.wav,mazurka41-3/pid9075-28_infer_corresp.txt,26
41.3,B maj,Rubinstein,1966,1:10,70,BMG 09026-63050-2,9059b-03,-,mazurka41-3/pid9059b-03,mazurka41-3/pid9059b-03.mid,mazurka41-3/pid9059b-03.mp4,mazurka41-3/pid9059b-03.mp3,mazurka41-3/pid9059b-03.wav,mazurka41-3/pid9059b-03_infer_corresp.txt,26
41.3,B maj,Shebanova,2002,1:09,69,DUX 0350/0351,9072b-03,-,mazurka41-3/pid9072b-03,mazurka41-3/pid9072b-03.mid,mazurka41-3/pid9072b-03.mp4,mazurka41-3/pid9072b-03.mp3,mazurka41-3/pid9072b-03.wav,mazurka41-3/pid9072b-03_infer_corresp.txt,27
41.3,B maj,Smith,1975,2:47,167,EMI 724358576726,9054-28,-,mazurka41-3/pid9054-28,mazurka41-3/pid9054-28.mid,mazurka41-3/pid9054-28.mp4,mazurka41-3/pid9054-28.mp3,mazurka41-3/pid9054-28.wav,mazurka41-3/pid9054-28_infer_corresp.txt,28
41.4,A maj,Sztompka,1927,2:03,123,Muza PNCD006,9085-02,-,mazurka41-4/pid9085-02,mazurka41-4/pid9085-02.mid,mazurka41-4/pid9085-02.mp4,mazurka41-4/pid9085-02.mp3,mazurka41-4/pid9085-02.wav,mazurka41-4/pid9085-02_infer_corresp.txt,29
41.4,A maj,Sztompka,1959,2:19,139,Muza PNOD 313 A/B,9170-28,-,mazurka41-4/pid9170-28,mazurka41-4/pid9170-28.mid,mazurka41-4/pid9170-28.mp4,mazurka41-4/pid9170-28.mp3,mazurka41-4/pid9170-28.wav,mazurka41-4/pid9170-28_infer_corresp.txt,29
41.3,B maj,Uninsky,1961,1:15,75,Philips 442 574-2,9061-28,-,mazurka41-3/pid9061-28,mazurka41-3/pid9061-28.mid,mazurka41-3/pid9061-28.mp4,mazurka41-3/pid9061-28.mp3,mazurka41-3/pid9061-28.wav,mazurka41-3/pid9061-28_infer_corresp.txt,30
41.3,B maj,Wasowski,1980,1:19,79,Concord CCD-42036,9111b-01,-,mazurka41-3/pid9111b-01,mazurka41-3/pid9111b-01.mid,mazurka41-3/pid9111b-01.mp4,mazurka41-3/pid9111b-01.mp3,mazurka41-3/pid9111b-01.wav,mazurka41-3/pid9111b-01_infer_corresp.txt,31
41.4,A maj,Ashkenazy,1981,1:58,118,Decca 448 086-2,9058-29,-,mazurka41-4/pid9058-29,mazurka41-4/pid9058-29.mid,mazurka41-4/pid9058-29.mp4,mazurka41-4/pid9058-29.mp3,mazurka41-4/pid9058-29.wav,mazurka41-4/pid9058-29_infer_corresp.txt,0
41.1,C# min,Bacha,1999,3:19,199,Forlane 126817,9166h-06,-,mazurka41-1/pid9166h-06,mazurka41-1/pid9166h-06.mid,mazurka41-1/pid9166h-06.mp4,mazurka41-1/pid9166h-06.mp3,mazurka41-1/pid9166h-06.wav,mazurka41-1/pid9166h-06_infer_corresp.txt,1
41.4,A maj,Barbosa,1983,1:51,111,Centaur CRC2098/9,9174-29,-,mazurka41-4/pid9174-29,mazurka41-4/pid9174-29.mid,mazurka41-4/pid9174-29.mp4,mazurka41-4/pid9174-29.mp3,mazurka41-4/pid9174-29.wav,mazurka41-4/pid9174-29_infer_corresp.txt,2
41.4,A maj,Biret,1990,1:50,110,Naxos 8.550359,9062b-03,-,mazurka41-4/pid9062b-03,mazurka41-4/pid9062b-03.mid,mazurka41-4/pid9062b-03.mp4,mazurka41-4/pid9062b-03.mp3,mazurka41-4/pid9062b-03.wav,mazurka41-4/pid9062b-03_infer_corresp.txt,3
41.4,A maj,Brailowsky,1960,2:03,123,Sony SB2K 63237,9060-29,-,mazurka41-4/pid9060-29,mazurka41-4/pid9060-29.mid,mazurka41-4/pid9060-29.mp4,mazurka41-4/pid9060-29.mp3,mazurka41-4/pid9060-29.wav,mazurka41-4/pid9060-29_infer_corresp.txt,4
41.4,A maj,Chiu,1999,2:15,135,HMX 2907352.53,9048b-04,-,mazurka41-4/pid9048b-04,mazurka41-4/pid9048b-04.mid,mazurka41-4/pid9048b-04.mp4,mazurka41-4/pid9048b-04.mp3,mazurka41-4/pid9048b-04.wav,mazurka41-4/pid9048b-04_infer_corresp.txt,5
41.1,C# min,Cohen,1997,4:04,244,Glossa 920506 ,9105b-12,-,mazurka41-1/pid9105b-12,mazurka41-1/pid9105b-12.mid,mazurka41-1/pid9105b-12.mp4,mazurka41-1/pid9105b-12.mp3,mazurka41-1/pid9105b-12.wav,mazurka41-1/pid9105b-12_infer_corresp.txt,6
41.4,A maj,Cortot,1951,2:20,140,Concert Artist 9180/12 ,9066-29,-,mazurka41-4/pid9066-29,mazurka41-4/pid9066-29.mid,mazurka41-4/pid9066-29.mp4,mazurka41-4/pid9066-29.mp3,mazurka41-4/pid9066-29.wav,mazurka41-4/pid9066-29_infer_corresp.txt,7
41.1,C# min,Csalog,1996,3:45,225,Hungaroton HCD 31755/6,1263-29,-,mazurka41-1/pid1263-29,mazurka41-1/pid1263-29.mid,mazurka41-1/pid1263-29.mp4,mazurka41-1/pid1263-29.mp3,mazurka41-1/pid1263-29.wav,mazurka41-1/pid1263-29_infer_corresp.txt,8
41.4,A maj,Czerny-Stefanska,1989,2:01,121,Pony Canyon Classics PCCL-00460,9192-29,-,mazurka41-4/pid9192-29,mazurka41-4/pid9192-29.mid,mazurka41-4/pid9192-29.mp4,mazurka41-4/pid9192-29.mp3,mazurka41-4/pid9192-29.wav,mazurka41-4/pid9192-29_infer_corresp.txt,9
41.1,C# min,Ezaki,2006,3:27,207,Triton OVCT-00035,9139-29,-,mazurka41-1/pid9139-29,mazurka41-1/pid9139-29.mid,mazurka41-1/pid9139-29.mp4,mazurka41-1/pid9139-29.mp3,mazurka41-1/pid9139-29.wav,mazurka41-1/pid9139-29_infer_corresp.txt,10
41.4,A maj,Fliere,1977,2:14,134,Melodia 10 00439,9063b-04,-,mazurka41-4/pid9063b-04,mazurka41-4/pid9063b-04.mid,mazurka41-4/pid9063b-04.mp4,mazurka41-4/pid9063b-04.mp3,mazurka41-4/pid9063b-04.wav,mazurka41-4/pid9063b-04_infer_corresp.txt,11
41.1,C# min,Fou,1978,3:23,203,Sony SB2K 53 246,9071b-08,-,mazurka41-1/pid9071b-08,mazurka41-1/pid9071b-08.mid,mazurka41-1/pid9071b-08.mp4,mazurka41-1/pid9071b-08.mp3,mazurka41-1/pid9071b-08.wav,mazurka41-1/pid9071b-08_infer_corresp.txt,12
41.4,A maj,Francois,1956,1:40,100,EMI CZS 7 67413 2,9070b-12,-,mazurka41-4/pid9070b-12,mazurka41-4/pid9070b-12.mid,mazurka41-4/pid9070b-12.mp4,mazurka41-4/pid9070b-12.mp3,mazurka41-4/pid9070b-12.wav,mazurka41-4/pid9070b-12_infer_corresp.txt,13
41.4,A maj,Hatto,1993,1:52,112,Con. Artist FED4-TC-0116/7,610003b-04,-,mazurka41-4/pid610003b-04,mazurka41-4/pid610003b-04.mid,mazurka41-4/pid610003b-04.mp4,mazurka41-4/pid610003b-04.mp3,mazurka41-4/pid610003b-04.wav,mazurka41-4/pid610003b-04_infer_corresp.txt,14
41.4,A maj,Hatto,2006,1:47,107,Con. Artist 9270/12,9073b-04,-,mazurka41-4/pid9073b-04,mazurka41-4/pid9073b-04.mid,mazurka41-4/pid9073b-04.mp4,mazurka41-4/pid9073b-04.mp3,mazurka41-4/pid9073b-04.wav,mazurka41-4/pid9073b-04_infer_corresp.txt,14
41.4,A maj,Indjic,1988,1:51,111,Calliope 3321,9050-29,-,mazurka41-4/pid9050-29,mazurka41-4/pid9050-29.mid,mazurka41-4/pid9050-29.mp4,mazurka41-4/pid9050-29.mp3,mazurka41-4/pid9050-29.wav,mazurka41-4/pid9050-29_infer_corresp.txt,15
41.4,A maj,Kushner,1989,1:48,108,Connoisseur CD4181/2,9118b-04,-,mazurka41-4/pid9118b-04,mazurka41-4/pid9118b-04.mid,mazurka41-4/pid9118b-04.mp4,mazurka41-4/pid9118b-04.mp3,mazurka41-4/pid9118b-04.wav,mazurka41-4/pid9118b-04_infer_corresp.txt,16
41.1,C# min,Luisada,1991,3:29,209,DG 463054-2,9055-29,-,mazurka41-1/pid9055-29,mazurka41-1/pid9055-29.mid,mazurka41-1/pid9055-29.mp4,mazurka41-1/pid9055-29.mp3,mazurka41-1/pid9055-29.wav,mazurka41-1/pid9055-29_infer_corresp.txt,17
41.4,A maj,Magaloff,1977,1:51,111,Phillips 426 817/29-2,9074f-29,-,mazurka41-4/pid9074f-29,mazurka41-4/pid9074f-29.mid,mazurka41-4/pid9074f-29.mp4,mazurka41-4/pid9074f-29.mp3,mazurka41-4/pid9074f-29.wav,mazurka41-4/pid9074f-29_infer_corresp.txt,18
41.4,A maj,Magin,1975,1:51,111,Accord 465 665-2,9138-29,-,mazurka41-4/pid9138-29,mazurka41-4/pid9138-29.mid,mazurka41-4/pid9138-29.mp4,mazurka41-4/pid9138-29.mp3,mazurka41-4/pid9138-29.wav,mazurka41-4/pid9138-29_infer_corresp.txt,19
41.4,A maj,Milkina,1970,2:16,136,Unterschrift/EMI,9099b-04,-,mazurka41-4/pid9099b-04,mazurka41-4/pid9099b-04.mid,mazurka41-4/pid9099b-04.mp4,mazurka41-4/pid9099b-04.mp3,mazurka41-4/pid9099b-04.wav,mazurka41-4/pid9099b-04_infer_corresp.txt,20
41.4,A maj,Mohovich,1999,1:48,108,Agora AG 231.2,9104-29,-,mazurka41-4/pid9104-29,mazurka41-4/pid9104-29.mid,mazurka41-4/pid9104-29.mp4,mazurka41-4/pid9104-29.mp3,mazurka41-4/pid9104-29.wav,mazurka41-4/pid9104-29_infer_corresp.txt,21
41.4,A maj,Ohlsson,1970,1:31,91,Muza CK 1025,6100021-08,-,mazurka41-4/pid6100021-08,mazurka41-4/pid6100021-08.mid,mazurka41-4/pid6100021-08.mp4,mazurka41-4/pid6100021-08.mp3,mazurka41-4/pid6100021-08.wav,mazurka41-4/pid6100021-08_infer_corresp.txt,22
41.1,C# min,Ohlsson,1999,3:11,191,Arabesque Z6730-2,9153-29,-,mazurka41-1/pid9153-29,mazurka41-1/pid9153-29.mid,mazurka41-1/pid9153-29.mp4,mazurka41-1/pid9153-29.mp3,mazurka41-1/pid9153-29.wav,mazurka41-1/pid9153-29_infer_corresp.txt,22
41.4,A maj,Osinska,1989,1:55,115,Cassiopee 969 213/6,9101b-11,-,mazurka41-4/pid9101b-11,mazurka41-4/pid9101b-11.mid,mazurka41-4/pid9101b-11.mp4,mazurka41-4/pid9101b-11.mp3,mazurka41-4/pid9101b-11.wav,mazurka41-4/pid9101b-11_infer_corresp.txt,23
41.1,C# min,Poblocka,1999,3:20,200,BeArTon CDB012/13,9093b-04,-,mazurka41-1/pid9093b-04,mazurka41-1/pid9093b-04.mid,mazurka41-1/pid9093b-04.mp4,mazurka41-1/pid9093b-04.mp3,mazurka41-1/pid9093b-04.wav,mazurka41-1/pid9093b-04_infer_corresp.txt,24
41.1,C# min,Rangell,2001,3:35,215,Dorian DOR-93258,9094-29,-,mazurka41-1/pid9094-29,mazurka41-1/pid9094-29.mid,mazurka41-1/pid9094-29.mp4,mazurka41-1/pid9094-29.mp3,mazurka41-1/pid9094-29.wav,mazurka41-1/pid9094-29_infer_corresp.txt,25
41.4,A maj,Rubinstein,1939,2:02,122,Naxos 8.110656-57,9049-29,-,mazurka41-4/pid9049-29,mazurka41-4/pid9049-29.mid,mazurka41-4/pid9049-29.mp4,mazurka41-4/pid9049-29.mp3,mazurka41-4/pid9049-29.wav,mazurka41-4/pid9049-29_infer_corresp.txt,26
